model,threshold,repeat_index,payload_bytes,python_wrapper_dumps_ms,cpp_envelope_pack_ms,python_wrapper_loads_ms,cpp_envelope_parse_ms,object_rebuild_ms,tensor_materialization_ms,notes
resnet50,4096,77,23940219,9.981336,0.000000,10.257149,0.000000,10.233711,10.233711,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,78,23940219,10.241292,0.000000,10.371104,0.000000,10.347708,10.347708,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,79,23940219,9.974583,0.000000,10.460037,0.000000,10.436749,10.436749,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,80,23940219,10.112296,0.000000,10.252009,0.000000,10.223513,10.223513,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,81,23940219,9.944689,0.000000,10.342129,0.000000,10.317648,10.317648,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,82,23940219,10.247055,0.000000,10.417659,0.000000,10.392655,10.392655,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,83,23940219,10.025772,0.000000,10.532552,0.000000,10.508081,10.508081,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,84,23940219,10.055576,0.000000,10.292118,0.000000,10.267365,10.267365,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,85,23940219,9.945778,0.000000,10.275677,0.000000,10.252648,10.252648,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,86,23940219,10.291288,0.000000,10.418322,0.000000,10.395265,10.395265,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,87,23940219,9.987562,0.000000,10.486824,0.000000,10.463995,10.463995,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,88,23940219,10.064783,0.000000,10.242435,0.000000,10.219025,10.219025,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,89,23940219,10.014794,0.000000,10.270375,0.000000,10.247696,10.247696,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,90,23940219,10.257494,0.000000,10.369108,0.000000,10.343532,10.343532,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,91,23940219,9.999204,0.000000,10.593619,0.000000,10.568165,10.568165,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,92,23940219,10.035600,0.000000,10.217520,0.000000,10.193941,10.193941,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,93,23940219,10.029640,0.000000,10.392275,0.000000,10.361792,10.361792,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,94,23940219,10.340631,0.000000,10.414087,0.000000,10.385995,10.385995,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,95,23940219,10.036890,0.000000,10.524595,0.000000,10.497130,10.497130,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,96,23940219,10.100831,0.000000,10.254163,0.000000,10.230340,10.230340,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,97,23940219,9.997427,0.000000,10.356525,0.000000,10.328107,10.328107,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,98,23940219,10.286361,0.000000,10.480421,0.000000,10.455018,10.455018,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,4096,99,23940219,9.941564,0.000000,10.507270,0.000000,10.482668,10.482668,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,0,23853000,28.499013,0.000000,10.562353,0.000000,10.534657,10.534657,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,1,23853000,10.216406,0.000000,10.842888,0.000000,10.814870,10.814870,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,2,23853000,10.244838,0.000000,10.884819,0.000000,10.859453,10.859453,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,3,23853000,10.507005,0.000000,10.846962,0.000000,10.821503,10.821503,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,4,23853000,10.838972,0.000000,10.901871,0.000000,10.874092,10.874092,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,5,23853000,10.129414,0.000000,10.975827,0.000000,10.951108,10.951108,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,6,23853000,10.348916,0.000000,10.884671,0.000000,10.858629,10.858629,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,7,23853000,10.072096,0.000000,10.889284,0.000000,10.865236,10.865236,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,8,23853000,10.390220,0.000000,10.786974,0.000000,10.761997,10.761997,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,9,23853000,10.130900,0.000000,10.886362,0.000000,10.862201,10.862201,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,10,23853000,10.450063,0.000000,10.749127,0.000000,10.724138,10.724138,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,11,23853000,10.104426,0.000000,10.878769,0.000000,10.853251,10.853251,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,12,23853000,10.388155,0.000000,10.672371,0.000000,10.645637,10.645637,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,13,23853000,10.174548,0.000000,10.964244,0.000000,10.938914,10.938914,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,14,23853000,10.353220,0.000000,10.796556,0.000000,10.767846,10.767846,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,15,23853000,10.109193,0.000000,10.916390,0.000000,10.890896,10.890896,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,16,23853000,10.385387,0.000000,10.751600,0.000000,10.727119,10.727119,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,17,23853000,10.150934,0.000000,10.885338,0.000000,10.861008,10.861008,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,18,23853000,10.327076,0.000000,10.752656,0.000000,10.726755,10.726755,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,19,23853000,10.057446,0.000000,10.990963,0.000000,10.965487,10.965487,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,20,23853000,10.357396,0.000000,10.700631,0.000000,10.676582,10.676582,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,21,23853000,10.159257,0.000000,10.904074,0.000000,10.878285,10.878285,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,22,23853000,10.312665,0.000000,10.756965,0.000000,10.727789,10.727789,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,23,23853000,10.092989,0.000000,10.875486,0.000000,10.847558,10.847558,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,24,23853000,10.409203,0.000000,10.808539,0.000000,10.779771,10.779771,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,25,23853000,10.048564,0.000000,10.922454,0.000000,10.896288,10.896288,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,26,23853000,10.418852,0.000000,10.762619,0.000000,10.736465,10.736465,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,27,23853000,10.096474,0.000000,10.852706,0.000000,10.826715,10.826715,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,28,23853000,10.346764,0.000000,10.737858,0.000000,10.712450,10.712450,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,29,23853000,10.091112,0.000000,10.813287,0.000000,10.788742,10.788742,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,30,23853000,10.321952,0.000000,10.673476,0.000000,10.647726,10.647726,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,31,23853000,10.107475,0.000000,10.834266,0.000000,10.808506,10.808506,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,32,23853000,10.392702,0.000000,10.690482,0.000000,10.664055,10.664055,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,33,23853000,10.057820,0.000000,10.806041,0.000000,10.779939,10.779939,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,34,23853000,10.390074,0.000000,10.692464,0.000000,10.665481,10.665481,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,35,23853000,10.069577,0.000000,10.858277,0.000000,10.833046,10.833046,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,36,23853000,10.384900,0.000000,10.708609,0.000000,10.681396,10.681396,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,37,23853000,10.082283,0.000000,10.831030,0.000000,10.807214,10.807214,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,38,23853000,10.289791,0.000000,10.706582,0.000000,10.680417,10.680417,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,39,23853000,10.057291,0.000000,10.830821,0.000000,10.801742,10.801742,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,40,23853000,10.351093,0.000000,10.762294,0.000000,10.735049,10.735049,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,41,23853000,10.078713,0.000000,10.812740,0.000000,10.786168,10.786168,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,42,23853000,10.366564,0.000000,10.693723,0.000000,10.665680,10.665680,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,43,23853000,10.065378,0.000000,10.908848,0.000000,10.884376,10.884376,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,44,23853000,10.320276,0.000000,10.684737,0.000000,10.658502,10.658502,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,45,23853000,10.058357,0.000000,10.845861,0.000000,10.820514,10.820514,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,46,23853000,10.282790,0.000000,10.671311,0.000000,10.646575,10.646575,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,47,23853000,10.068140,0.000000,10.885750,0.000000,10.860360,10.860360,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,48,23853000,10.384260,0.000000,10.649090,0.000000,10.621109,10.621109,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,49,23853000,10.185044,0.000000,10.845557,0.000000,10.818200,10.818200,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,50,23853000,10.343135,0.000000,10.723234,0.000000,10.696080,10.696080,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,51,23853000,10.131298,0.000000,10.808300,0.000000,10.781919,10.781919,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,52,23853000,10.365248,0.000000,10.679905,0.000000,10.642604,10.642604,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,53,23853000,10.104712,0.000000,10.910858,0.000000,10.877898,10.877898,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,54,23853000,10.339486,0.000000,10.699200,0.000000,10.669908,10.669908,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,55,23853000,10.098442,0.000000,10.842520,0.000000,10.815623,10.815623,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,56,23853000,10.321043,0.000000,10.619055,0.000000,10.591390,10.591390,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,57,23853000,10.021867,0.000000,10.852040,0.000000,10.822833,10.822833,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,58,23853000,10.352864,0.000000,10.698489,0.000000,10.668180,10.668180,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,59,23853000,10.038628,0.000000,10.941215,0.000000,10.912113,10.912113,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,60,23853000,10.323872,0.000000,10.691018,0.000000,10.663934,10.663934,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,61,23853000,10.095710,0.000000,10.795545,0.000000,10.765039,10.765039,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,62,23853000,10.293095,0.000000,10.784137,0.000000,10.752915,10.752915,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,63,23853000,10.131492,0.000000,10.838270,0.000000,10.805221,10.805221,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
